Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Header (product.metafields.custom.header),Bedding size (product.metafields.shopify.bedding-size),Care instructions (product.metafields.shopify.care-instructions),Color (product.metafields.shopify.color-pattern),Fabric (product.metafields.shopify.fabric),Warmth level (product.metafields.shopify.warmth-level),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Norway,Price / Norway,Compare At Price / Norway,Included / European Union,Price / European Union,Compare At Price / European Union,Included / United Kingdom,Price / United Kingdom,Compare At Price / United Kingdom,Included / United States,Price / United States,Compare At Price / United States,Status
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,California King,,,Polar,,,,,DVT-755-CAK-POL,0.0,,0,deny,manual,3680,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,34310,,true,3180,,true,2710,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Summer,,,,,DVT-755-KNG-SUM,0.0,,0,deny,manual,1535,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,14310,,true,1330,,true,1130,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,All Year,,,,,DVT-755-KNG-ALY,0.0,,0,deny,manual,1770,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,16500,,true,1530,,true,1310,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Winter,,,,,DVT-755-KNG-WIN,0.0,,0,deny,manual,2240,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,20880,,true,1940,,true,1650,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,King,,,Polar,,,,,DVT-755-KNG-POL,0.0,,0,deny,manual,2930,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,27320,,true,2530,,true,2160,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Summer,,,,,DVT-755-IMK-SUM,0.0,,0,deny,manual,2255,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21020,,true,1950,,true,1660,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,All Year,,,,,DVT-755-IMK-ALY,0.0,,0,deny,manual,2570,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,23960,,true,2220,,true,1900,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Winter,,,,,DVT-755-IMK-WIN,0.0,,0,deny,manual,3190,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29740,,true,2760,,true,2350,,true,,,
european-white-goose-755-fill-power-90-down-duvet,,,,,,,,,Imperial King,,,Polar,,,,,DVT-755-IMK-POL,0.0,,0,deny,manual,4400,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,41020,,true,3800,,true,3240,,true,,,
luxury-egyptian-cotton-flat-bottom-sheets,Luxury Egyptian Cotton Flat Bottom Sheets,"<p>Made in Italy<br>100 % Egyptian long-staple cotton<br>Satin weave<br>Single thread/ply<br>300 thread count</p>
<p>What makes this bed linen so luxurious?<br>Our flat bottom sheets are woven in wonderfully soft and shiny satin. This 100% Egyptian cotton sateen is made of 300 thread count, which gives a superbly luxurious appeal and a silky soft feel against your skin. The thread count is carefully selected to complement the insulating and breathing capabilities of our down duvets and pillows.</p>
<p>Care of this product:<br>– Machine wash with warm water on a gentle cycle.<br>– Do not use bleach (bleaching may weaken fabric and cause yellowing).<br>– Do not use fabric softener.<br>– Wash dark colors separately.<br>– Tumble dry on low heat.<br>– Remove while still damp.<br>– Iron on “cotton” setting to regain luster and sheen.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bed Sheets > Flat Sheets,Bed Linen,Bed Linen,true,Size,"180 x 290cm (71"" x 114"")",,,,,,,,LIN-SHT-180X290,0.0,,0,deny,manual,151,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_4_luxury-bed-linen-sheets.jpg?v=1787918531,1,Luxury Egyptian cotton flat bottom sheets on bed,false,Luxury Egyptian Cotton Flat Sheets | 300 TC | Norvegr,"Italian-woven 300 thread count Egyptian cotton flat sheets. Satin weave, silky soft finish. Designed to complement Norvegr down bedding.",,,,,,,,,,,,kg,,,true,1410,,true,140,,true,120,,true,,,active
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"240 x 290cm (95"" x 114"")",,,,,,,,LIN-SHT-240X290,0.0,,0,deny,manual,179,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_28_linen.jpg?v=1787918531,2,Norvegr luxury Egyptian cotton bed linen,,,,,,,,,,,,,,,kg,,,true,1670,,true,160,,true,140,,true,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"270 x 290cm (106"" x 114"")",,,,,,,,LIN-SHT-270X290,0.0,,0,deny,manual,203,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,1900,,true,180,,true,150,,true,,,
luxury-egyptian-cotton-flat-bottom-sheets,,,,,,,,,"300 x 290 cm (118"" x 114"")",,,,,,,,LIN-SHT-300X290,0.0,,0,deny,manual,217,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,2030,,true,190,,true,160,,true,,,
luxury-travel-bedding-set-with-leather-holdall,Luxury Travel Bedding Set with Leather Holdall,"<p>Outer: calfhide leather holdall in black (powder coated black hardware), navy (nickel hardware) or tan (nickel hardware).</p>
<p>Inner: 100 % goose down duvet and pillow, covered with 400 thread count cotton sateen bed linen.</p>
<p>Duvet and duvet cover: 140 x 200 cm (55″ x 79″), pillow and pillowcase: 50 x 70 cm (20″ x 28″).</p>
<p>Our travel bedding set was inspired by a combination of the often seen travel pillow, plus several of our trusted customers saying that they missed the comforts of their Norvegr duvet and pillow while they were away from home.</p>
<p>What does the travel bedding set include?<br>Each set includes a single summer down duvet and medium fill pillow – both from our Classic Collection – as well as a super soft all white Egyptian cotton satin duvet cover and pillowcase, thread count 400.</p>
<p>Everything packs down tidily within a sleek holdall in supple leather, which is available in black, navy or tan.</p>
<p>What makes this travel bedding set so luxurious?<br>As always, the Norvegr signature manufacturing process is channel constructed duvets, combined with the best qualities of pure down, without feathers.</p>
<p>Using only the finest materials available, the result is an ultra light duvet that naturally regulates moisture and temperature.</p>
<p>The Travel Bedding Set was developed as an excellent travel companion. An elite travel essential for the jetsetter, camper or festival goer.</p>
<p>May we help you? Please click here to find out our contact information. We will then get back to you with our recommendations, according to the information that you give us.</p>
<p>Or, for bespoke or made-to-measure duvets, please do get in touch.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Bedding Sets,Travel Sets,Travel Sets,true,Colour,Black,,,,,,,,TRV-SET-BLK,0.0,,0,deny,manual,2350,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_20_travel-sets-1024x765.jpg?v=1787918839,1,Luxury travel bedding set with goose down duvet and pillow,false,Luxury Travel Bedding Set | Leather Holdall | Norvegr,"Goose down travel bedding set in a calfhide leather holdall. Includes duvet, pillow and cotton sateen linen. Black, navy or tan.",,double,,black; brown; navy,leather; cotton; satin,,,,,,,kg,,,true,21910,,true,2030,,true,1730,,true,,,active
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,Navy,,,,,,,,TRV-SET-NVY,0.0,,0,deny,manual,2350,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_45_travel-bedding.jpg?v=1787918840,2,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,kg,,,true,21910,,true,2030,,true,1730,,true,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,Tan,,,,,,,,TRV-SET-TAN,0.0,,0,deny,manual,2350,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_42_luxury-travel-bedding-leather-bag.jpg?v=1787918840,3,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,kg,,,true,21910,,true,2030,,true,1730,,true,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_39_luxury-travel-bedding.jpg?v=1787918840,4,Luxury travel bedding set with goose down duvet and pillow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_34_travel-bedding-set-navy_1.jpg?v=1787918839,5,Navy leather travel bedding set by Norvegr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
luxury-travel-bedding-set-with-leather-holdall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_26_black-travel-bedding-luxury-768x1064.jpg?v=1787918840,6,Black leather travel bedding holdall by Norvegr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
masurian-white-goose-100-down-duvet-fill-power-915,"Masurian White Goose, 100% Down Duvet, Fill Power 915","<p>This is a non-commercially available quality that exceeds the fill power scale. However, a generous portion is secured each year.</p>
<p>Each down cluster is significantly larger than the peak commercially available qualities.</p>
<p>The density is extreme and the ability to trap air for insulation and breathability is as high as it gets for goose down.</p>
<p>The down has good cling, creating extra pockets of air in between the down clusters.</p>
<p>For those that prefer a lofty-looking duvet for aesthetic reasons, this collection can be chosen as Winter weight. It will work well all year round in air-conditioned bedrooms or bedrooms where the night-time temperatures are a few degrees colder than during the day. The Polar weight will be fine for particularly chilly air-conditioned bedrooms.</p>
<p>Available in Summer, All-year, Winter and Polar and therefore suitable for all climates and all possible personal preferences. Can also be tailor-made to suit individual preferences. Each duvet is made to order with a three week lead time.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Duvets,"Duvets, Premium Collection, Top Picks",true,Size,Single,,Weight,Summer,,,,,DVT-915-SNG-SUM,0.0,,0,deny,manual,1420,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_24_premium-plus-down-duvets.jpg?v=1787911334,1,915 fill power masurian white goose down duvet collection hero image,false,Masurian Goose Down Duvet | Fill Power 915 | Norvegr,"Premium Plus 100% Masurian White Goose down duvet, fill power 915. Exceptional cluster size and insulation. All weights and sizes. Made to order.",,single; double; king; twin; queen; california-king; twin-xl,other,white,,lightweight-summer; medium-all-season; extra-warm; warm-winter,,,,,,kg,,,true,13240,,true,1230,,true,1050,,true,,,active
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,All Year,,,,,DVT-915-SNG-ALY,0.0,,0,deny,manual,2070,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_26_Down_085_cropped-Premium-Plus-1024x736.jpg?v=1787911359,2,Close-up of down fill in 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,true,19300,,true,1790,,true,1530,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,Winter,,,,,DVT-915-SNG-WIN,0.0,,0,deny,manual,2955,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_80_Duvet_Close_Up_197-Premium-Plus-scaled.jpg?v=1787911336,3,Close-up of down fill in 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,true,27550,,true,2550,,true,2180,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Single,,,Polar,,,,,DVT-915-SNG-POL,0.0,,0,deny,manual,4440,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_39_Packaging_023-1.jpg?v=1787911335,4,Norvegr packaging for 915 fill power Masurian White Goose down duvet,,,,,,,,,,,,,,,kg,,,true,41390,,true,3830,,true,3270,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Summer,,,,,DVT-915-DBL-SUM,0.0,,0,deny,manual,1855,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_82_Rolled_up_Duvet_091-copy-Premium-Plus-scaled.jpg?v=1787911335,5,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,true,17300,,true,1600,,true,1370,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,All Year,,,,,DVT-915-DBL-ALY,0.0,,0,deny,manual,2780,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_81_Rolled_Up_Duvet_018-1-Premium-Plus-scaled.jpg?v=1787911335,6,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,true,25920,,true,2400,,true,2050,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Winter,,,,,DVT-915-DBL-WIN,0.0,,0,deny,manual,4035,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_83_Rolled_up_Duvet_106-copy-Premium-Plus-scaled.jpg?v=1787911335,7,Rolled 915 fill power Masurian White Goose down duvet showing channel construction,,,,,,,,,,,,,,,kg,,,true,37620,,true,3480,,true,2970,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Double,,,Polar,,,,,DVT-915-DBL-POL,0.0,,0,deny,manual,6190,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,57700,,true,5340,,true,4560,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Summer,,,,,DVT-915-SKG-SUM,0.0,,0,deny,manual,2745,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,25590,,true,2370,,true,2020,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,All Year,,,,,DVT-915-SKG-ALY,0.0,,0,deny,manual,3960,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,36920,,true,3420,,true,2920,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Winter,,,,,DVT-915-SKG-WIN,0.0,,0,deny,manual,5575,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,51970,,true,4810,,true,4110,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking,,,Polar,,,,,DVT-915-SKG-POL,0.0,,0,deny,manual,8660,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,80730,,true,7470,,true,6380,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Summer,,,,,DVT-915-SKX-SUM,0.0,,0,deny,manual,3180,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29650,,true,2750,,true,2340,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,All Year,,,,,DVT-915-SKX-ALY,0.0,,0,deny,manual,4395,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,40970,,true,3790,,true,3240,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Winter,,,,,DVT-915-SKX-WIN,0.0,,0,deny,manual,6020,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,56120,,true,5200,,true,4430,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Superking Extra Long,,,Polar,,,,,DVT-915-SKX-POL,0.0,,0,deny,manual,9420,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,87810,,true,8130,,true,6940,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Summer,,,,,DVT-915-EMP-SUM,0.0,,0,deny,manual,3650,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,34030,,true,3150,,true,2690,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,All Year,,,,,DVT-915-EMP-ALY,0.0,,0,deny,manual,5030,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,46890,,true,4340,,true,3710,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Winter,,,,,DVT-915-EMP-WIN,0.0,,0,deny,manual,6875,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,64090,,true,5930,,true,5060,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Emperor,,,Polar,,,,,DVT-915-EMP-POL,0.0,,0,deny,manual,10875,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,101370,,true,9380,,true,8010,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Summer,,,,,DVT-915-ALK-SUM,0.0,,0,deny,manual,5870,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,54720,,true,5070,,true,4320,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,All Year,,,,,DVT-915-ALK-ALY,0.0,,0,deny,manual,8315,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,77510,,true,7180,,true,6120,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Winter,,,,,DVT-915-ALK-WIN,0.0,,0,deny,manual,11250,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,104870,,true,9710,,true,8280,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Alaskan King,,,Polar,,,,,DVT-915-ALK-POL,0.0,,0,deny,manual,16625,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,154970,,true,14340,,true,12240,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Summer,,,,,DVT-915-FUL-SUM,0.0,,0,deny,manual,2410,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,22470,,true,2080,,true,1780,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,All Year,,,,,DVT-915-FUL-ALY,0.0,,0,deny,manual,3370,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,31420,,true,2910,,true,2480,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Winter,,,,,DVT-915-FUL-WIN,0.0,,0,deny,manual,4785,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,44610,,true,4130,,true,3530,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Full,,,Polar,,,,,DVT-915-FUL-POL,0.0,,0,deny,manual,8010,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,74670,,true,6910,,true,5900,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Summer,,,,,DVT-915-TWN-SUM,0.0,,0,deny,manual,2055,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,19160,,true,1780,,true,1520,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,All Year,,,,,DVT-915-TWN-ALY,0.0,,0,deny,manual,2760,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,25730,,true,2380,,true,2040,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Winter,,,,,DVT-915-TWN-WIN,0.0,,0,deny,manual,3720,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,34680,,true,3210,,true,2740,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Twin,,,Polar,,,,,DVT-915-TWN-POL,0.0,,0,deny,manual,5180,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,48290,,true,4470,,true,3820,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Summer,,,,,DVT-915-QUN-SUM,0.0,,0,deny,manual,2890,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,26940,,true,2500,,true,2130,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,All Year,,,,,DVT-915-QUN-ALY,0.0,,0,deny,manual,3940,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,36730,,true,3400,,true,2900,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Winter,,,,,DVT-915-QUN-WIN,0.0,,0,deny,manual,5340,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,49780,,true,4610,,true,3930,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Queen,,,Polar,,,,,DVT-915-QUN-POL,0.0,,0,deny,manual,8085,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,75370,,true,6980,,true,5950,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Summer,,,,,DVT-915-XLT-SUM,0.0,,0,deny,manual,2285,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,21300,,true,1980,,true,1690,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,All Year,,,,,DVT-915-XLT-ALY,0.0,,0,deny,manual,3090,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,28810,,true,2670,,true,2280,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Winter,,,,,DVT-915-XLT-WIN,0.0,,0,deny,manual,4195,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,39110,,true,3620,,true,3090,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,XL Twin,,,Polar,,,,,DVT-915-XLT-POL,0.0,,0,deny,manual,6630,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,61800,,true,5720,,true,4880,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Summer,,,,,DVT-915-CAK-SUM,0.0,,0,deny,manual,3180,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,29650,,true,2750,,true,2340,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,All Year,,,,,DVT-915-CAK-ALY,0.0,,0,deny,manual,4395,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,40970,,true,3790,,true,3240,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Winter,,,,,DVT-915-CAK-WIN,0.0,,0,deny,manual,6020,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,56120,,true,5200,,true,4430,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,California King,,,Polar,,,,,DVT-915-CAK-POL,0.0,,0,deny,manual,9420,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,87810,,true,8130,,true,6940,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Summer,,,,,DVT-915-KNG-SUM,0.0,,0,deny,manual,2455,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,22890,,true,2120,,true,1810,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,All Year,,,,,DVT-915-KNG-ALY,0.0,,0,deny,manual,3505,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,32680,,true,3030,,true,2580,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Winter,,,,,DVT-915-KNG-WIN,0.0,,0,deny,manual,4905,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,45730,,true,4230,,true,3610,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,King,,,Polar,,,,,DVT-915-KNG-POL,0.0,,0,deny,manual,7435,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,69310,,true,6420,,true,5470,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Summer,,,,,DVT-915-IMK-SUM,0.0,,0,deny,manual,3650,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,34030,,true,3150,,true,2690,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,All Year,,,,,DVT-915-IMK-ALY,0.0,,0,deny,manual,5030,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,46890,,true,4340,,true,3710,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Winter,,,,,DVT-915-IMK-WIN,0.0,,0,deny,manual,6875,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,64090,,true,5930,,true,5060,,true,,,
masurian-white-goose-100-down-duvet-fill-power-915,,,,,,,,,Imperial King,,,Polar,,,,,DVT-915-IMK-POL,0.0,,0,deny,manual,10875,,true,true,,,,,,,,,,,,,,,,,,,,,,,kg,,,true,101370,,true,9380,,true,8010,,true,,,
norwegian-eiderdown-duvet-hand-picked-limited-supply,"Norwegian Eiderdown Duvet, Hand picked, limited supply","<p>Norwegian eiderdown, gathered from abandoned nests by hand, fill power rarely measured but insulates at well over 1000 (EU).</p>
<p>Eiderdown is the best of the best when it comes to down and annual supply is limited.</p>
<p>As the raw material can only be gathered once a year, once the eider ducks and ducklings have left their nests, production cannot be increased.</p>
<p>We rely on natural supply each year – nature decides.</p>
<p>This down expands when warmed up by your body. No other material in nature can match its insulating abilities. The cling of eiderdown is also unparalleled.</p>
<p>Although very warm, it breathes spectacularly well and is therefore great for light summer duvets. It’s the most durable down there is. A Norwegian treasure that can last 100 years and be passed down through generations if properly maintained.</p>
<p>Available in Summer, All-year, Winter and Polar and therefore suitable for all climates of and all possible personal preferences. Can also be tailor-made to suit individual tastes. Each duvet is made to order with a three week lead time.</p>",Norvegr,Home & Garden > Linens & Bedding > Bedding > Quilts & Comforters,Duvets,"Duvets, Premium Collection, Top Picks",true,Size,Single,,Weight,Summer,,,,,DVT-EID-SNG-SUM,0.0,,0,deny,manual,4745,,true,true,,,,,,https://cdn.shopify.com/s/files/1/1020/3765/1794/files/imgi_21_norwegian-eiderdown-duvet-comforter.jpg?v=1787911054,1,Norwegian eiderdown duvet on bed,false,Norwegian Eiderdown Duvet | Limited Edition | Norvegr,"Hand-picked Norwegian eiderdown duvet. The rarest, most insulating down in the world. Limited supply. All weights and sizes. Made to order.",,single; double; king; twin; queen; california-king; twin-xl,other,white,,lightweight-summer; medium-all-season; extra-warm; warm-winter,,,,,,kg,,,true,44230,,true,4100,,true,3500,,true,,,active
